model,brood_year,return_year,system,age_group,observed_returns,predicted_returns
boost_tree,2004,2010,Kvichak,2_3,554818.667309667,1321734.7717285156
rand_forest,2005,2011,Kvichak,2_3,1754060.95432576,528215.4757821542
boost_tree,2005,2011,Kvichak,2_3,1754060.95432576,43207.56912231445
rand_forest,2006,2012,Kvichak,2_3,746641.155810805,785997.2333626087
boost_tree,2006,2012,Kvichak,2_3,746641.155810805,690291.8243408203
rand_forest,2007,2013,Kvichak,2_3,2379818.21784847,979457.9967440093
boost_tree,2007,2013,Kvichak,2_3,2379818.21784847,945240.2496337891
rand_forest,2008,2014,Kvichak,2_3,679004.8069192611,971835.8944368091
boost_tree,2008,2014,Kvichak,2_3,679004.8069192611,1203430.5572509766
rand_forest,2009,2015,Kvichak,2_3,1396253.52636,1120662.519098174
boost_tree,2009,2015,Kvichak,2_3,1396253.52636,1511762.8479003906
rand_forest,2010,2016,Kvichak,2_3,851679.142034512,1335156.082014607
boost_tree,2010,2016,Kvichak,2_3,851679.142034512,1052705.6884765625
rand_forest,2011,2017,Kvichak,2_3,491949.802593286,1115406.2382147799
boost_tree,2011,2017,Kvichak,2_3,491949.802593286,1262020.5688476562
rand_forest,2012,2018,Kvichak,2_3,143170.080950416,808811.1372030798
boost_tree,2012,2018,Kvichak,2_3,143170.080950416,404427.9098510742
rand_forest,2013,2019,Kvichak,2_3,32242.898140994104,426672.80742207007
boost_tree,2013,2019,Kvichak,2_3,32242.898140994104,0
rand_forest,2014,2020,Kvichak,2_3,3385.56270817879,371361.8198394195
boost_tree,2014,2020,Kvichak,2_3,3385.56270817879,0
