33743
1998	321	0	187	42	20	1
1998	321	0	188	42	20	1
1998	321	0	189	42	20	1
1998	321	0	190	42	20	2
1998	321	0	191	42	20	134
1998	321	0	192	42	20	284
1998	321	0	194	42	20	85
1998	321	0	196	42	20	1
1998	321	0	198	42	20	1
1998	321	0	207	42	20	197
1999	321	0	166	42	20	2
1999	321	0	167	42	20	2
1999	321	0	168	42	20	2
1999	321	0	169	42	20	1
1999	321	0	172	42	20	22
1999	321	0	173	42	20	19
1999	321	0	174	42	20	27
1999	321	0	182	42	20	1
1999	321	0	186	42	20	72
1999	321	0	187	42	20	38
1999	321	0	188	42	20	87
1999	321	0	189	42	20	92
1999	321	0	190	42	20	290
1999	321	0	191	42	20	224
1999	321	0	192	42	20	160
1999	321	0	193	42	20	207
1999	321	0	194	42	20	120
1999	321	0	195	42	20	162
1999	321	0	196	42	20	117
1999	321	0	197	42	20	72
1999	321	0	198	42	20	87
1999	321	0	199	42	20	60
1999	321	0	200	42	20	181
1999	321	0	201	42	20	97
1999	321	0	202	42	20	65
1999	321	0	203	42	20	28
1999	321	0	204	42	20	6
1999	321	0	207	42	20	18
1999	321	0	208	42	20	7
1999	321	0	209	42	20	3
1999	321	0	210	42	20	1
1999	321	0	214	42	20	1
2000	321	0	164	42	20	0.24
2000	321	0	165	42	20	0.06
2000	321	0	166	42	20	1.65
2000	321	0	167	42	20	3.9
2000	321	0	168	42	20	1.23
2000	321	0	171	42	20	18.11
2000	321	0	172	42	20	29.53
2000	321	0	173	42	20	20.2
2000	321	0	174	42	20	10.24
2000	321	0	175	42	20	1.08
2000	321	0	179	42	20	43.5
2000	321	0	180	42	20	6.86
2000	321	0	181	42	20	241.91
2000	321	0	183	42	20	10.52
2000	321	0	184	42	20	11.6
2000	321	0	185	42	20	309.93
2000	321	0	186	42	20	160.3
2000	321	0	187	42	20	225.37
2000	321	0	188	42	20	11.23
2000	321	0	189	42	20	7.26
2000	321	0	190	42	20	7.46
2000	321	0	191	42	20	9.67
2000	321	0	192	42	20	12.25
2000	321	0	193	42	20	13.93
2000	321	0	194	42	20	4.32
2000	321	0	198	42	20	330.46
2000	321	0	199	42	20	11.15
2000	321	0	207	42	20	1.7
2000	321	0	209	42	20	0.74
2000	321	0	210	42	20	0.61
2000	321	0	213	42	20	0.39
2000	321	0	214	42	20	0.33
2000	321	0	215	42	20	0.03
2000	321	0	216	42	20	0
2000	321	0	223	42	20	0.3
2000	321	0	226	42	20	0.01
2000	321	0	227	42	20	0.02
2001	321	0	162	42	20	0.21
2001	321	0	163	42	20	0.67
2001	321	0	164	42	20	2.57
2001	321	0	165	42	20	1.14
2001	321	0	166	42	20	1.67
2001	321	0	169	42	20	11.8
2001	321	0	170	42	20	15.62
2001	321	0	171	42	20	30.89
2001	321	0	172	42	20	26.03
2001	321	0	173	42	20	12.59
2001	321	0	175	42	20	5.11
